Volcano?,Type,Radius,Number Volcanoes
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,14.87,1.0
0,,,
0,,,
0,,,
1,4.0,5.0,2.0
0,,,
1,2.0,18.36,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,4.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,9.85,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,25.610001,1.0
0,,,
0,,,
1,3.0,26.4,1.0
0,,,
0,,,
1,4.0,8.06,1.0
1,2.0,27.46,1.0
0,,,
1,3.0,22.83,1.0
0,,,
0,,,
0,,,
1,3.0,11.31,1.0
1,4.0,2.83,1.0
0,,,
0,,,
0,,,
0,,,
1,4.0,4.47,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,24.35,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,12.08,2.0
0,,,
0,,,
0,,,
1,2.0,29.15,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,33.97,1.0
0,,,
0,,,
1,2.0,31.06,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,16.64,1.0
0,,,
1,3.0,20.81,1.0
0,,,
0,,,
0,,,
1,3.0,26.57,1.0
0,,,
0,,,
0,,,
1,3.0,13.89,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,13.93,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,29.07,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,15.65,1.0
0,,,
0,,,
1,4.0,6.4,1.0
0,,,
0,,,
1,4.0,2.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,9.85,1.0
0,,,
1,3.0,23.85,1.0
0,,,
0,,,
0,,,
0,,,
1,2.0,16.16,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,29.07,1.0
0,,,
0,,,
0,,,
1,1.0,18.79,1.0
0,,,
0,,,
0,,,
1,2.0,34.67,1.0
0,,,
1,3.0,14.21,1.0
0,,,
1,2.0,9.06,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,18.44,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,28.3,1.0
0,,,
0,,,
0,,,
1,1.0,18.38,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,24.84,1.0
0,,,
1,1.0,10.3,1.0
0,,,
0,,,
1,2.0,23.85,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,11.18,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,23.32,1.0
0,,,
0,,,
0,,,
0,,,
1,4.0,6.4,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,20.4,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,39.45,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
1,3.0,12.81,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,29.61,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,16.12,1.0
0,,,
0,,,
1,1.0,30.0,1.0
0,,,
1,4.0,4.12,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,2.24,3.0
0,,,
1,2.0,25.5,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,18.6,1.0
0,,,
1,1.0,20.02,1.0
0,,,
0,,,
0,,,
1,3.0,13.89,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.39,1.0
0,,,
1,1.0,26.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,15.0,1.0
0,,,
0,,,
0,,,
0,,,
1,2.0,27.2,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,17.46,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.47,1.0
0,,,
0,,,
1,4.0,5.39,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,6.08,1.0
0,,,
1,2.0,17.8,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,22.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,29.27,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,27.2,1.0
0,,,
0,,,
1,4.0,5.83,2.0
0,,,
0,,,
1,3.0,16.28,1.0
1,2.0,21.63,1.0
1,2.0,17.2,2.0
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
0,,,
1,2.0,16.4,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,10.63,1.0
0,,,
1,4.0,4.47,1.0
0,,,
0,,,
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
1,4.0,6.08,1.0
1,3.0,14.42,1.0
1,3.0,16.4,2.0
0,,,
0,,,
0,,,
0,,,
1,3.0,16.76,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,16.12,1.0
0,,,
0,,,
0,,,
1,2.0,19.1,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.66,1.0
1,3.0,16.64,1.0
1,4.0,1.41,3.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.12,1.0
0,,,
1,3.0,20.25,1.0
0,,,
1,3.0,25.5,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,10.3,2.0
0,,,
0,,,
0,,,
0,,,
1,3.0,21.93,2.0
1,4.0,5.39,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,17.799999,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,18.44,1.0
0,,,
1,2.0,23.41,1.0
0,,,
0,,,
1,1.0,32.200001,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,32.2,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,25.610001,1.0
1,3.0,18.379999,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,29.83,1.0
0,,,
0,,,
1,3.0,19.42,1.0
1,4.0,5.83,1.0
1,3.0,8.6,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.66,1.0
1,4.0,3.61,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,20.0,2.0
0,,,
0,,,
1,3.0,13.93,1.0
0,,,
1,2.0,26.309999,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,13.6,1.0
1,3.0,5.0,1.0
0,,,
0,,,
0,,,
0,,,
1,4.0,6.32,2.0
0,,,
0,,,
1,4.0,4.12,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,15.13,1.0
0,,,
1,2.0,30.53,2.0
0,,,
0,,,
0,,,
1,4.0,7.81,1.0
1,1.0,22.8,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,3.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,6.32,1.0
0,,,
0,,,
0,,,
0,,,
1,1.0,21.95,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,26.93,1.0
0,,,
1,3.0,14.56,1.0
0,,,
1,4.0,7.62,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,6.0,1.0
0,,,
1,4.0,13.04,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,13.45,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,21.19,1.0
0,,,
1,2.0,26.57,1.0
1,1.0,21.469999,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,26.4,2.0
1,3.0,12.08,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,4.0
1,1.0,33.619999,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,13.93,1.0
0,,,
1,4.0,5.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.66,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,43.29,2.0
0,,,
0,,,
0,,,
1,2.0,9.49,2.0
0,,,
0,,,
0,,,
1,4.0,5.0,2.0
0,,,
0,,,
1,2.0,24.19,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,24.21,1.0
0,,,
0,,,
0,,,
1,3.0,32.89,1.0
0,,,
1,1.0,15.81,1.0
1,3.0,8.94,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,6.71,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,13.0,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,18.44,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,34.53,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,6.71,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,6.08,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,34.93,1.0
1,4.0,4.12,1.0
0,,,
0,,,
1,4.0,4.12,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,9.22,1.0
1,4.0,5.39,1.0
1,4.0,7.21,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,28.23,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,17.0,1.0
0,,,
0,,,
1,3.0,29.73,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,34.06,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.47,2.0
1,4.0,3.61,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,34.66,1.0
1,2.0,32.389998999999996,1.0
1,3.0,17.89,2.0
1,3.0,43.46,1.0
0,,,
0,,,
0,,,
1,3.0,13.6,2.0
0,,,
0,,,
0,,,
1,4.0,2.83,3.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,12.04,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,20.120001,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,6.32,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,26.42,1.0
0,,,
0,,,
0,,,
0,,,
1,3.0,20.62,1.0
0,,,
0,,,
1,4.0,5.66,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,16.55,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,9.22,2.0
0,,,
0,,,
0,,,
1,3.0,17.72,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,1.0
0,,,
0,,,
0,,,
0,,,
1,2.0,27.46,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,2.0
0,,,
0,,,
0,,,
0,,,
1,3.0,24.04,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,39.05,1.0
0,,,
0,,,
1,4.0,2.24,1.0
0,,,
0,,,
1,4.0,1.0,2.0
0,,,
0,,,
0,,,
1,4.0,5.83,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,16.28,1.0
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,1.41,3.0
0,,,
1,1.0,25.08,1.0
1,2.0,24.76,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,20.59,1.0
0,,,
0,,,
0,,,
1,2.0,13.6,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,19.42,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.83,1.0
0,,,
0,,,
1,4.0,5.0,1.0
0,,,
0,,,
0,,,
0,,,
1,4.0,4.47,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.24,1.0
0,,,
0,,,
0,,,
1,4.0,6.0,1.0
1,4.0,6.08,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,36.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.66,1.0
0,,,
0,,,
1,4.0,4.12,1.0
0,,,
0,,,
1,4.0,15.62,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.12,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.24,1.0
1,4.0,2.0,1.0
1,1.0,40.5,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,25.46,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,4.47,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,18.6,1.0
1,4.0,3.61,1.0
1,4.0,2.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,11.18,1.0
0,,,
0,,,
1,3.0,30.81,1.0
0,,,
0,,,
1,3.0,5.39,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
1,4.0,8.6,1.0
1,2.0,17.89,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.24,1.0
1,2.0,21.93,3.0
0,,,
1,3.0,26.0,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
0,,,
0,,,
1,3.0,42.05,1.0
0,,,
1,3.0,21.93,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,26.57,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,7.81,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,23.43,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,13.42,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,9.9,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,20.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,1.0,28.79,1.0
1,2.0,26.68,1.0
0,,,
0,,,
0,,,
1,4.0,5.1,1.0
1,2.0,18.03,3.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,14.14,1.0
0,,,
0,,,
0,,,
1,4.0,5.0,1.0
1,3.0,16.12,1.0
0,,,
0,,,
0,,,
0,,,
1,1.0,36.25,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,41.76,1.0
0,,,
1,4.0,2.24,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,13.89,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,21.1,1.0
1,4.0,4.0,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,27.02,1.0
1,4.0,4.47,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
